case_id;start_time;end_time;creator;variant;variant_index;activity;resource
183994;2011-12-DD311:39:20.3920;2011-12-DD311:39:32.3932;Fluxicon Disco; Variant 1649;1649; W_Nabellen incomplete dossiers;10931
183994;2011-12-DD313:46:53.4653;2011-12-DD313:49:11.4911;Fluxicon Disco; Variant 1649;1649; W_Nabellen incomplete dossiers;10931
183994;2011-12-DD508:15:26.1526;2011-12-DD508:17:20.1720;Fluxicon Disco; Variant 1649;1649; W_Nabellen incomplete dossiers;NOT_SET
183994;2011-12-DD515:25:45.2545;2011-12-DD515:42:22.4222;Fluxicon Disco; Variant 1649;1649; W_Nabellen incomplete dossiers;11009
183994;2011-12-DD609:11:59.1159;2011-12-DD609:14:26.1426;Fluxicon Disco; Variant 1649;1649; W_Valideren aanvraag;10609
183994;2011-12-DD615:09:39.939;2011-12-DD615:18:58.1858;Fluxicon Disco; Variant 1649;1649; W_Valideren aanvraag;10609
183994;2011-12-DD707:14:08.148;2011-12-DD707:28:24.2824;Fluxicon Disco; Variant 1649;1649; W_Valideren aanvraag;10609
183994;2011-12-DD707:29:05.295;2011-12-DD707:29:38.2938;Fluxicon Disco; Variant 1649;1649; W_Valideren aanvraag;10609
183994;2011-12-DD708:04:51.451;2011-12-DD708:27:54.2754;Fluxicon Disco; Variant 1649;1649; W_Valideren aanvraag;10609
183997;2011-11-DD1017:37:33.3733;2011-11-DD1017:40:29.4029;Fluxicon Disco; Variant 21;21; W_Completeren aanvraag;11181
183997;2011-11-DD1113:29:12.2912;2011-11-DD1113:30:33.3033;Fluxicon Disco; Variant 21;21; W_Completeren aanvraag;11201
183997;2011-11-DD1119:04:10.410;2011-11-DD1119:04:24.424;Fluxicon Disco; Variant 21;21; W_Completeren aanvraag;11201
183997;2011-11-DD1211:22:48.2248;2011-11-DD1211:25:24.2524;Fluxicon Disco; Variant 21;21; W_Completeren aanvraag;10913
183997;2011-11-DD2610:19:17.1917;2011-11-DD2610:20:22.2022;Fluxicon Disco; Variant 21;21; W_Completeren aanvraag;11203
183997;2011-11-DD2810:40:19.4019;2011-11-DD2810:51:17.5117;Fluxicon Disco; Variant 21;21; W_Completeren aanvraag;10909
184003;2011-11-DD1013:48:21.4821;2011-11-DD1013:55:01.551;Fluxicon Disco; Variant 44;44; W_Completeren aanvraag;11189
184003;2011-11-DD1013:55:12.5512;2011-11-DD1013:55:14.5514;Fluxicon Disco; Variant 44;44; W_Nabellen offertes;11189
184003;2011-11-DD1013:55:29.5529;2011-11-DD1013:56:30.5630;Fluxicon Disco; Variant 44;44; W_Nabellen offertes;11189
184003;2011-11-DD1911:30:06.306;2011-11-DD1911:33:32.3332;Fluxicon Disco; Variant 44;44; W_Nabellen offertes;10861
184003;2011-11-DD2419:07:27.727;2011-11-DD2419:09:25.925;Fluxicon Disco; Variant 44;44; W_Nabellen offertes;11119
184003;2011-11-DD2517:39:09.399;2011-11-DD2518:02:56.256;Fluxicon Disco; Variant 44;44; W_Nabellen offertes;11203
184003;2011-11-DD2812:27:03.273;2011-11-DD2812:27:25.2725;Fluxicon Disco; Variant 44;44; W_Nabellen offertes;10861
184009;2011-11-DD1015:00:33.033;2011-11-DD1015:02:06.26;Fluxicon Disco; Variant 15;15; W_Afhandelen leads;11189
184009;2011-11-DD1111:22:05.225;2011-11-DD1111:25:22.2522;Fluxicon Disco; Variant 15;15; W_Completeren aanvraag;11000
184009;2011-11-DD1115:06:34.634;2011-11-DD1115:06:46.646;Fluxicon Disco; Variant 15;15; W_Completeren aanvraag;11201
184009;2011-11-DD1115:12:07.127;2011-11-DD1115:12:13.1213;Fluxicon Disco; Variant 15;15; W_Completeren aanvraag;NOT_SET
184009;2011-11-DD1115:18:11.1811;2011-11-DD1115:21:54.2154;Fluxicon Disco; Variant 15;15; W_Completeren aanvraag;NOT_SET
184012;2011-11-DD1014:04:21.421;2011-11-DD1014:06:16.616;Fluxicon Disco; Variant 39;39; W_Afhandelen leads;NOT_SET
184012;2011-11-DD1015:28:33.2833;2011-11-DD1015:30:15.3015;Fluxicon Disco; Variant 39;39; W_Completeren aanvraag;NOT_SET
184012;2011-11-DD1019:04:13.413;2011-11-DD1019:06:50.650;Fluxicon Disco; Variant 39;39; W_Completeren aanvraag;11181
184012;2011-11-DD1113:30:39.3039;2011-11-DD1113:32:13.3213;Fluxicon Disco; Variant 39;39; W_Completeren aanvraag;NOT_SET
184012;2011-11-DD1119:04:36.436;2011-11-DD1119:04:57.457;Fluxicon Disco; Variant 39;39; W_Completeren aanvraag;11201
184012;2011-11-DD1211:38:05.385;2011-11-DD1211:39:15.3915;Fluxicon Disco; Variant 39;39; W_Completeren aanvraag;11000
184012;2011-11-DD1419:30:24.3024;2011-11-DD1419:31:28.3128;Fluxicon Disco; Variant 39;39; W_Completeren aanvraag;11181
184012;2011-11-DD1518:22:08.228;2011-11-DD1518:23:17.2317;Fluxicon Disco; Variant 39;39; W_Completeren aanvraag;11181
184012;2011-11-DD1615:10:02.102;2011-11-DD1615:14:29.1429;Fluxicon Disco; Variant 39;39; W_Completeren aanvraag;NOT_SET
184015;2011-11-DD1014:58:17.5817;2011-11-DD1015:01:29.129;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10228
184018;2011-11-DD1014:54:26.5426;2011-11-DD1014:58:01.581;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10228
184021;2011-11-DD1014:51:35.5135;2011-11-DD1014:54:17.5417;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10228
184030;2011-11-DD1014:50:48.5048;2011-11-DD1014:51:31.5131;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10228
184033;2011-11-DD1019:19:26.1926;2011-11-DD1019:19:32.1932;Fluxicon Disco; Variant 5;5; W_Completeren aanvraag;11181
184033;2011-11-DD1019:51:07.517;2011-11-DD1019:54:00.540;Fluxicon Disco; Variant 5;5; W_Completeren aanvraag;10909
184036;2011-11-DD1014:41:00.410;2011-11-DD1014:46:52.4652;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10228
184039;2011-11-DD1015:08:34.834;2011-11-DD1015:08:41.841;Fluxicon Disco; Variant 165;165; W_Beoordelen fraude;10188
184039;2011-11-DD1410:13:47.1347;2011-11-DD1412:47:48.4748;Fluxicon Disco; Variant 165;165; W_Beoordelen fraude;10188
184039;2011-11-DD1413:15:41.1541;2011-11-DD1413:15:48.1548;Fluxicon Disco; Variant 165;165; W_Beoordelen fraude;10188
184039;2011-11-DD1415:34:23.3423;2011-11-DD1415:34:30.3430;Fluxicon Disco; Variant 165;165; W_Beoordelen fraude;10188
184045;2011-11-DD1014:37:47.3747;2011-11-DD1014:40:49.4049;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10228
184048;2011-11-DD1108:33:38.3338;2011-11-DD1108:50:48.5048;Fluxicon Disco; Variant 5;5; W_Completeren aanvraag;NOT_SET
184048;2011-11-DD1108:50:54.5054;2011-11-DD1108:51:30.5130;Fluxicon Disco; Variant 5;5; W_Completeren aanvraag;NOT_SET
184051;2011-11-DD1014:35:30.3530;2011-11-DD1014:36:35.3635;Fluxicon Disco; Variant 179;179; W_Afhandelen leads;11169
184051;2011-11-DD1014:36:45.3645;2011-11-DD1014:42:48.4248;Fluxicon Disco; Variant 179;179; W_Completeren aanvraag;11169
184051;2011-11-DD1115:38:35.3835;2011-11-DD1115:39:05.395;Fluxicon Disco; Variant 179;179; W_Nabellen offertes;11122
184051;2011-11-DD1211:29:29.2929;2011-11-DD1211:34:16.3416;Fluxicon Disco; Variant 179;179; W_Nabellen offertes;10913
184051;2011-11-DD1709:10:37.1037;2011-11-DD1709:12:03.123;Fluxicon Disco; Variant 179;179; W_Nabellen offertes;NOT_SET
184051;2011-11-DD1810:22:00.220;2011-11-DD1810:50:45.5045;Fluxicon Disco; Variant 179;179; W_Valideren aanvraag;10809
184051;2011-11-DD1811:38:13.3813;2011-11-DD1811:40:36.4036;Fluxicon Disco; Variant 179;179; W_Valideren aanvraag;10809
184054;2011-11-DD1108:51:40.5140;2011-11-DD1108:52:58.5258;Fluxicon Disco; Variant 21;21; W_Completeren aanvraag;NOT_SET
184054;2011-11-DD1209:51:21.5121;2011-11-DD1209:52:02.522;Fluxicon Disco; Variant 21;21; W_Completeren aanvraag;11121
184054;2011-11-DD1210:00:29.029;2011-11-DD1210:00:37.037;Fluxicon Disco; Variant 21;21; W_Completeren aanvraag;11121
184054;2011-11-DD2108:09:13.913;2011-11-DD2108:13:12.1312;Fluxicon Disco; Variant 21;21; W_Completeren aanvraag;11180
184054;2011-11-DD2109:17:00.170;2011-11-DD2109:24:24.2424;Fluxicon Disco; Variant 21;21; W_Completeren aanvraag;10910
184054;2011-11-DD2110:46:00.460;2011-11-DD2110:54:43.5443;Fluxicon Disco; Variant 21;21; W_Completeren aanvraag;10910
184078;2011-11-DD1015:01:04.14;2011-11-DD1015:09:22.922;Fluxicon Disco; Variant 97;97; W_Completeren aanvraag;10629
184078;2011-11-DD1015:10:49.1049;2011-11-DD1015:11:02.112;Fluxicon Disco; Variant 97;97; W_Nabellen offertes;10629
184078;2011-11-DD1015:11:45.1145;2011-11-DD1015:19:27.1927;Fluxicon Disco; Variant 97;97; W_Valideren aanvraag;10629
184078;2011-11-DD1018:16:32.1632;2011-11-DD1018:40:17.4017;Fluxicon Disco; Variant 97;97; W_Nabellen incomplete dossiers;11169
184078;2011-11-DD1108:32:42.3242;2011-11-DD1108:33:36.3336;Fluxicon Disco; Variant 97;97; W_Nabellen incomplete dossiers;11049
184078;2011-11-DD1411:44:43.4443;2011-11-DD1411:46:42.4642;Fluxicon Disco; Variant 97;97; W_Valideren aanvraag;10629
184081;2011-11-DD1015:15:54.1554;2011-11-DD1015:16:28.1628;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;11189
184084;2011-11-DD1015:16:37.1637;2011-11-DD1015:17:08.178;Fluxicon Disco; Variant 8;8; W_Afhandelen leads;11189
184084;2011-11-DD1111:19:36.1936;2011-11-DD1111:21:51.2151;Fluxicon Disco; Variant 8;8; W_Completeren aanvraag;11000
184084;2011-11-DD1113:58:24.5824;2011-11-DD1114:08:46.846;Fluxicon Disco; Variant 8;8; W_Completeren aanvraag;11009
184084;2011-11-DD1119:15:02.152;2011-11-DD1119:18:13.1813;Fluxicon Disco; Variant 8;8; W_Completeren aanvraag;10913
184087;2011-11-DD1015:11:21.1121;2011-11-DD1015:12:39.1239;Fluxicon Disco; Variant 1651;1651; W_Afhandelen leads;11169
184087;2011-11-DD1015:12:49.1249;2011-11-DD1015:19:17.1917;Fluxicon Disco; Variant 1651;1651; W_Completeren aanvraag;11169
184087;2011-11-DD1709:25:30.2530;2011-11-DD1709:27:34.2734;Fluxicon Disco; Variant 1651;1651; W_Nabellen offertes;11189
184087;2011-11-DD1709:27:48.2748;2011-11-DD1709:36:25.3625;Fluxicon Disco; Variant 1651;1651; W_Nabellen offertes;11189
184087;2011-11-DD1709:36:49.3649;2011-11-DD1709:38:19.3819;Fluxicon Disco; Variant 1651;1651; W_Nabellen offertes;11189
184087;2011-11-DD1709:38:53.3853;2011-11-DD1709:40:02.402;Fluxicon Disco; Variant 1651;1651; W_Nabellen offertes;11189
184087;2011-11-DD2210:49:41.4941;2011-11-DD2210:50:25.5025;Fluxicon Disco; Variant 1651;1651; W_Nabellen offertes;11049
184087;2011-11-DD2410:19:16.1916;2011-11-DD2410:34:51.3451;Fluxicon Disco; Variant 1651;1651; W_Valideren aanvraag;10629
184087;2011-11-DD2410:36:28.3628;2011-11-DD2410:37:11.3711;Fluxicon Disco; Variant 1651;1651; W_Nabellen incomplete dossiers;NOT_SET
184087;2011-11-DD2410:54:42.5442;2011-11-DD2410:59:55.5955;Fluxicon Disco; Variant 1651;1651; W_Nabellen incomplete dossiers;NOT_SET
184087;2011-11-DD2411:12:20.1220;2011-11-DD2411:30:33.3033;Fluxicon Disco; Variant 1651;1651; W_Nabellen incomplete dossiers;NOT_SET
184087;2011-11-DD2412:52:29.5229;2011-11-DD2412:55:07.557;Fluxicon Disco; Variant 1651;1651; W_Nabellen incomplete dossiers;11121
184087;2011-11-DD2412:55:11.5511;2011-11-DD2412:56:10.5610;Fluxicon Disco; Variant 1651;1651; W_Nabellen incomplete dossiers;11121
184087;2011-11-DD2413:31:16.3116;2011-11-DD2413:36:53.3653;Fluxicon Disco; Variant 1651;1651; W_Nabellen incomplete dossiers;11189
184087;2011-11-DD2413:37:03.373;2011-11-DD2413:38:38.3838;Fluxicon Disco; Variant 1651;1651; W_Nabellen incomplete dossiers;11189
184087;2011-11-DD2413:39:41.3941;2011-11-DD2413:40:25.4025;Fluxicon Disco; Variant 1651;1651; W_Nabellen incomplete dossiers;11189
184087;2011-11-DD3013:15:39.1539;2011-11-DD3013:16:29.1629;Fluxicon Disco; Variant 1651;1651; W_Nabellen incomplete dossiers;10899
184087;2011-12-DD107:41:46.4146;2011-12-DD108:03:53.353;Fluxicon Disco; Variant 1651;1651; W_Valideren aanvraag;10972
184090;2011-11-DD1015:17:12.1712;2011-11-DD1015:18:09.189;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;11189
184093;2011-11-DD1015:23:33.2333;2011-11-DD1015:25:35.2535;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;11189
184099;2011-11-DD1111:28:32.2832;2011-11-DD1111:30:08.308;Fluxicon Disco; Variant 353;353; W_Completeren aanvraag;11000
184099;2011-11-DD1117:17:55.1755;2011-11-DD1117:25:52.2552;Fluxicon Disco; Variant 353;353; W_Completeren aanvraag;11201
184099;2011-11-DD1117:26:03.263;2011-11-DD1117:27:31.2731;Fluxicon Disco; Variant 353;353; W_Nabellen offertes;11201
184099;2011-11-DD1915:46:58.4658;2011-11-DD1915:54:08.548;Fluxicon Disco; Variant 353;353; W_Nabellen offertes;NOT_SET
184099;2011-11-DD2113:33:52.3352;2011-11-DD2113:35:33.3533;Fluxicon Disco; Variant 353;353; W_Nabellen offertes;10861
184099;2011-11-DD2209:17:46.1746;2011-11-DD2209:18:49.1849;Fluxicon Disco; Variant 353;353; W_Nabellen offertes;10899
184099;2011-11-DD2410:48:56.4856;2011-11-DD2411:01:03.13;Fluxicon Disco; Variant 353;353; W_Valideren aanvraag;10138
184099;2011-11-DD2411:04:37.437;2011-11-DD2411:12:15.1215;Fluxicon Disco; Variant 353;353; W_Nabellen incomplete dossiers;NOT_SET
184099;2011-11-DD2508:48:34.4834;2011-11-DD2508:49:01.491;Fluxicon Disco; Variant 353;353; W_Nabellen incomplete dossiers;10899
184099;2011-11-DD2509:23:56.2356;2011-11-DD2509:31:40.3140;Fluxicon Disco; Variant 353;353; W_Valideren aanvraag;10138
184102;2011-11-DD1015:26:16.2616;2011-11-DD1015:44:41.4441;Fluxicon Disco; Variant 7;7; W_Completeren aanvraag;11189
184102;2011-11-DD1015:46:16.4616;2011-11-DD1015:47:17.4717;Fluxicon Disco; Variant 7;7; W_Completeren aanvraag;11189
184102;2011-11-DD1111:42:45.4245;2011-11-DD1111:47:19.4719;Fluxicon Disco; Variant 7;7; W_Completeren aanvraag;11121
184108;2011-11-DD1017:23:46.2346;2011-11-DD1017:31:49.3149;Fluxicon Disco; Variant 187;187; W_Afhandelen leads;10909
184108;2011-11-DD1017:32:53.3253;2011-11-DD1017:33:38.3338;Fluxicon Disco; Variant 187;187; W_Afhandelen leads;10909
184108;2011-11-DD1017:44:28.4428;2011-11-DD1017:45:05.455;Fluxicon Disco; Variant 187;187; W_Afhandelen leads;10909
184108;2011-11-DD1017:48:49.4849;2011-11-DD1017:50:30.5030;Fluxicon Disco; Variant 187;187; W_Afhandelen leads;10228
184108;2011-11-DD1018:04:17.417;2011-11-DD1018:04:55.455;Fluxicon Disco; Variant 187;187; W_Afhandelen leads;10909
184108;2011-11-DD1018:42:55.4255;2011-11-DD1018:48:16.4816;Fluxicon Disco; Variant 187;187; W_Afhandelen leads;10909
184111;2011-11-DD1017:37:22.3722;2011-11-DD1017:41:04.414;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10909
184114;2011-11-DD1015:28:50.2850;2011-11-DD1015:38:50.3850;Fluxicon Disco; Variant 1652;1652; W_Afhandelen leads;10972
184114;2011-11-DD1015:39:33.3933;2011-11-DD1015:40:48.4048;Fluxicon Disco; Variant 1652;1652; W_Afhandelen leads;10972
184114;2011-11-DD1015:44:07.447;2011-11-DD1015:44:30.4430;Fluxicon Disco; Variant 1652;1652; W_Afhandelen leads;10972
184114;2011-11-DD1015:44:46.4446;2011-11-DD1015:50:17.5017;Fluxicon Disco; Variant 1652;1652; W_Afhandelen leads;10972
184114;2011-11-DD1019:33:06.336;2011-11-DD1019:33:19.3319;Fluxicon Disco; Variant 1652;1652; W_Afhandelen leads;10909
184114;2011-11-DD1019:41:01.411;2011-11-DD1019:41:11.4111;Fluxicon Disco; Variant 1652;1652; W_Afhandelen leads;10228
184114;2011-11-DD1108:03:52.352;2011-11-DD1108:04:00.40;Fluxicon Disco; Variant 1652;1652; W_Afhandelen leads;NOT_SET
184114;2011-11-DD1108:08:31.831;2011-11-DD1108:12:13.1213;Fluxicon Disco; Variant 1652;1652; W_Afhandelen leads;10972
184114;2011-11-DD1108:12:43.1243;2011-11-DD1108:17:14.1714;Fluxicon Disco; Variant 1652;1652; W_Completeren aanvraag;10972
184114;2011-11-DD1108:18:06.186;2011-11-DD1108:18:25.1825;Fluxicon Disco; Variant 1652;1652; W_Nabellen offertes;10972
184114;2011-11-DD1108:18:51.1851;2011-11-DD1108:33:39.3339;Fluxicon Disco; Variant 1652;1652; W_Valideren aanvraag;10972
184117;2011-11-DD1015:37:29.3729;2011-11-DD1015:37:50.3750;Fluxicon Disco; Variant 4;4; W_Afhandelen leads;10629
184117;2011-11-DD1017:42:34.4234;2011-11-DD1017:44:23.4423;Fluxicon Disco; Variant 4;4; W_Afhandelen leads;10909
184120;2011-11-DD1015:36:20.3620;2011-11-DD1015:38:02.382;Fluxicon Disco; Variant 4;4; W_Afhandelen leads;10629
184120;2011-11-DD1018:53:40.5340;2011-11-DD1019:03:57.357;Fluxicon Disco; Variant 4;4; W_Afhandelen leads;10909
184123;2011-11-DD1015:36:58.3658;2011-11-DD1015:52:58.5258;Fluxicon Disco; Variant 4;4; W_Afhandelen leads;NOT_SET
184123;2011-11-DD1019:33:23.3323;2011-11-DD1019:37:14.3714;Fluxicon Disco; Variant 4;4; W_Afhandelen leads;10909
184126;2011-11-DD1017:45:11.4511;2011-11-DD1017:46:56.4656;Fluxicon Disco; Variant 64;64; W_Afhandelen leads;10909
184126;2011-11-DD1112:09:57.957;2011-11-DD1112:17:21.1721;Fluxicon Disco; Variant 64;64; W_Completeren aanvraag;NOT_SET
184126;2011-11-DD1817:18:09.189;2011-11-DD1817:22:36.2236;Fluxicon Disco; Variant 64;64; W_Nabellen offertes;11203
184129;2011-11-DD1019:50:46.5046;2011-11-DD1019:53:54.5354;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10228
184132;2011-11-DD1017:47:03.473;2011-11-DD1017:49:24.4924;Fluxicon Disco; Variant 98;98; W_Afhandelen leads;10909
184132;2011-11-DD1112:14:05.145;2011-11-DD1112:15:58.1558;Fluxicon Disco; Variant 98;98; W_Completeren aanvraag;NOT_SET
184132;2011-11-DD1115:29:58.2958;2011-11-DD1115:30:05.305;Fluxicon Disco; Variant 98;98; W_Completeren aanvraag;11201
184132;2011-11-DD1116:09:08.98;2011-11-DD1116:09:14.914;Fluxicon Disco; Variant 98;98; W_Completeren aanvraag;11201
184132;2011-11-DD1116:10:00.100;2011-11-DD1116:11:27.1127;Fluxicon Disco; Variant 98;98; W_Completeren aanvraag;11201
184132;2011-11-DD1210:39:36.3936;2011-11-DD1210:43:08.438;Fluxicon Disco; Variant 98;98; W_Completeren aanvraag;11000
184132;2011-11-DD1212:27:14.2714;2011-11-DD1212:28:01.281;Fluxicon Disco; Variant 98;98; W_Completeren aanvraag;NOT_SET
184132;2011-11-DD1414:44:24.4424;2011-11-DD1414:46:26.4626;Fluxicon Disco; Variant 98;98; W_Completeren aanvraag;10913
184132;2011-11-DD1416:20:36.2036;2011-11-DD1416:23:30.2330;Fluxicon Disco; Variant 98;98; W_Completeren aanvraag;11203
184132;2011-11-DD1511:16:55.1655;2011-11-DD1511:17:45.1745;Fluxicon Disco; Variant 98;98; W_Completeren aanvraag;10910
184132;2011-11-DD1518:26:44.2644;2011-11-DD1518:30:31.3031;Fluxicon Disco; Variant 98;98; W_Completeren aanvraag;11181
184135;2011-11-DD1019:37:22.3722;2011-11-DD1019:39:46.3946;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10909
184138;2011-11-DD1019:37:39.3739;2011-11-DD1019:40:47.4047;Fluxicon Disco; Variant 3;3; W_Afhandelen leads;10909
184138;2011-11-DD1112:44:48.4448;2011-11-DD1112:46:57.4657;Fluxicon Disco; Variant 3;3; W_Completeren aanvraag;NOT_SET
184141;2011-11-DD1019:50:31.5031;2011-11-DD1105:15:06.156;Fluxicon Disco; Variant 16;16; W_Afhandelen leads;10909
184141;2011-11-DD1108:07:27.727;2011-11-DD1108:09:05.95;Fluxicon Disco; Variant 16;16; W_Afhandelen leads;NOT_SET
184141;2011-11-DD1108:09:07.97;2011-11-DD1108:13:03.133;Fluxicon Disco; Variant 16;16; W_Afhandelen leads;NOT_SET
184144;2011-11-DD1019:46:09.469;2011-11-DD1019:50:38.5038;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10228
184147;2011-11-DD1019:40:52.4052;2011-11-DD1019:50:22.5022;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10909
184150;2011-11-DD1019:44:43.4443;2011-11-DD1019:46:01.461;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10228
184153;2011-11-DD1019:41:57.4157;2011-11-DD1019:44:39.4439;Fluxicon Disco; Variant 1653;1653; W_Afhandelen leads;10228
184153;2011-11-DD1112:47:46.4746;2011-11-DD1112:50:01.501;Fluxicon Disco; Variant 1653;1653; W_Completeren aanvraag;11201
184153;2011-11-DD1118:21:39.2139;2011-11-DD1118:21:48.2148;Fluxicon Disco; Variant 1653;1653; W_Completeren aanvraag;11201
184153;2011-11-DD1119:17:31.1731;2011-11-DD1119:19:54.1954;Fluxicon Disco; Variant 1653;1653; W_Completeren aanvraag;11201
184153;2011-11-DD1211:45:39.4539;2011-11-DD1211:54:13.5413;Fluxicon Disco; Variant 1653;1653; W_Completeren aanvraag;NOT_SET
184153;2011-11-DD1211:54:31.5431;2011-11-DD1211:56:33.5633;Fluxicon Disco; Variant 1653;1653; W_Nabellen offertes;NOT_SET
184153;2011-11-DD1915:41:09.419;2011-11-DD1915:41:25.4125;Fluxicon Disco; Variant 1653;1653; W_Nabellen offertes;11000
184153;2011-11-DD2115:15:44.1544;2011-11-DD2115:18:01.181;Fluxicon Disco; Variant 1653;1653; W_Nabellen offertes;11201
184153;2011-12-DD213:25:54.2554;2011-12-DD213:26:44.2644;Fluxicon Disco; Variant 1653;1653; W_Nabellen offertes;NOT_SET
184153;2011-12-DD614:46:23.4623;2011-12-DD614:50:05.505;Fluxicon Disco; Variant 1653;1653; W_Nabellen offertes;NOT_SET
184156;2011-11-DD1019:16:55.1655;2011-11-DD1019:18:07.187;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10909
184162;2011-11-DD1019:10:51.1051;2011-11-DD1019:16:03.163;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10228
184165;2011-11-DD1016:36:55.3655;2011-11-DD1016:37:21.3721;Fluxicon Disco; Variant 1654;1654; W_Afhandelen leads;10909
184165;2011-11-DD1016:37:46.3746;2011-11-DD1016:38:04.384;Fluxicon Disco; Variant 1654;1654; W_Afhandelen leads;10909
184165;2011-11-DD1017:08:17.817;2011-11-DD1017:14:40.1440;Fluxicon Disco; Variant 1654;1654; W_Afhandelen leads;10909
184165;2011-11-DD1017:14:42.1442;2011-11-DD1017:15:22.1522;Fluxicon Disco; Variant 1654;1654; W_Afhandelen leads;10909
184165;2011-11-DD1017:37:10.3710;2011-11-DD1017:37:16.3716;Fluxicon Disco; Variant 1654;1654; W_Afhandelen leads;10909
184165;2011-11-DD1017:49:34.4934;2011-11-DD1017:50:53.5053;Fluxicon Disco; Variant 1654;1654; W_Afhandelen leads;10909
184165;2011-11-DD1017:51:10.5110;2011-11-DD1018:03:32.332;Fluxicon Disco; Variant 1654;1654; W_Completeren aanvraag;10909
184165;2011-11-DD1911:41:42.4142;2011-11-DD1911:45:13.4513;Fluxicon Disco; Variant 1654;1654; W_Nabellen offertes;11000
184165;2011-11-DD1914:58:40.5840;2011-11-DD1915:02:30.230;Fluxicon Disco; Variant 1654;1654; W_Nabellen offertes;11000
184165;2011-11-DD2117:36:17.3617;2011-11-DD2117:39:54.3954;Fluxicon Disco; Variant 1654;1654; W_Nabellen offertes;11181
184165;2011-11-DD2615:04:24.424;2011-11-DD2615:05:18.518;Fluxicon Disco; Variant 1654;1654; W_Nabellen offertes;11203
184165;2011-11-DD2812:38:42.3842;2011-11-DD2812:39:13.3913;Fluxicon Disco; Variant 1654;1654; W_Nabellen offertes;10138
184165;2011-11-DD2812:39:29.3929;2011-11-DD2813:13:36.1336;Fluxicon Disco; Variant 1654;1654; W_Valideren aanvraag;10138
184168;2011-11-DD1017:41:11.4111;2011-11-DD1017:42:17.4217;Fluxicon Disco; Variant 226;226; W_Afhandelen leads;10909
184168;2011-11-DD1411:59:23.5923;2011-11-DD1411:59:31.5931;Fluxicon Disco; Variant 226;226; W_Beoordelen fraude;10188
184168;2011-11-DD1413:09:21.921;2011-11-DD1413:09:32.932;Fluxicon Disco; Variant 226;226; W_Beoordelen fraude;10188
184171;2011-11-DD1019:07:29.729;2011-11-DD1019:10:43.1043;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10228
184174;2011-11-DD1018:54:12.5412;2011-11-DD1019:07:17.717;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10228
184177;2011-11-DD1018:52:10.5210;2011-11-DD1018:53:47.5347;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10228
184180;2011-11-DD1018:50:15.5015;2011-11-DD1018:51:34.5134;Fluxicon Disco; Variant 1655;1655; W_Afhandelen leads;10909
184180;2011-11-DD1112:32:33.3233;2011-11-DD1112:37:31.3731;Fluxicon Disco; Variant 1655;1655; W_Completeren aanvraag;NOT_SET
184180;2011-11-DD1112:37:37.3737;2011-11-DD1112:38:17.3817;Fluxicon Disco; Variant 1655;1655; W_Completeren aanvraag;NOT_SET
184180;2011-11-DD1113:53:51.5351;2011-11-DD1113:54:03.543;Fluxicon Disco; Variant 1655;1655; W_Completeren aanvraag;NOT_SET
184180;2011-11-DD1114:16:18.1618;2011-11-DD1114:16:24.1624;Fluxicon Disco; Variant 1655;1655; W_Completeren aanvraag;NOT_SET
184180;2011-11-DD1114:25:29.2529;2011-11-DD1114:27:03.273;Fluxicon Disco; Variant 1655;1655; W_Completeren aanvraag;NOT_SET
184180;2011-11-DD1114:30:21.3021;2011-11-DD1114:30:38.3038;Fluxicon Disco; Variant 1655;1655; W_Completeren aanvraag;NOT_SET
184180;2011-11-DD1119:08:38.838;2011-11-DD1119:08:57.857;Fluxicon Disco; Variant 1655;1655; W_Completeren aanvraag;11201
184180;2011-11-DD1211:52:49.5249;2011-11-DD1211:59:28.5928;Fluxicon Disco; Variant 1655;1655; W_Completeren aanvraag;10913
184180;2011-11-DD1414:19:37.1937;2011-11-DD1414:19:47.1947;Fluxicon Disco; Variant 1655;1655; W_Completeren aanvraag;11180
184180;2011-11-DD1414:24:31.2431;2011-11-DD1414:30:25.3025;Fluxicon Disco; Variant 1655;1655; W_Completeren aanvraag;10910
